Id,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,Condition1,BldgType,HouseStyle,TotalBsmtSF,Foundation,CentralAir,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,TotalBath,GarageCars,GarageArea,WasRemodeled,AgeWhenSold,SalePrice
597,RM,60.0,3600,Reg,OldTown,Norm,1Fam,2Story,684,CBlock,N,1368,3,7,0,1,1,216,Y,96,114504
75,RM,60.0,5790,Reg,OldTown,Norm,1Fam,2Story,840,CBlock,N,1605,3,8,0,2,1,379,Y,95,107400
516,RL,94.0,12220,Reg,NridgHt,Norm,1Fam,1Story,2000,CBlock,Y,2020,3,9,1,4,3,900,N,0,402861
286,FV,35.0,4251,IR1,Somerst,Norm,TwnhsE,2Story,625,PConc,Y,1250,2,5,0,3,2,528,Y,1,164700
1188,RL,89.0,12461,Reg,NoRidge,Norm,1Fam,1Story,1624,PConc,Y,1624,2,5,1,3,3,757,Y,12,262000
72,RL,69.0,7599,Reg,Mitchel,Norm,1Fam,1Story,845,CBlock,Y,845,2,4,0,2,2,360,Y,25,129500
562,RL,77.0,10010,Reg,Mitchel,Norm,1Fam,1Story,1389,CBlock,Y,1389,2,6,1,2,2,418,Y,32,170000
180,RM,60.0,8520,Reg,OldTown,Norm,1Fam,1Story,968,CBlock,Y,968,2,5,0,1,2,480,Y,84,100000
916,RM,21.0,2001,Reg,MeadowV,Norm,Twnhs,2Story,546,CBlock,Y,1092,3,6,0,2,1,286,N,37,75000
1369,RM,0.0,4435,Reg,CollgCr,Norm,TwnhsE,1Story,848,PConc,Y,848,1,4,0,2,2,420,Y,6,144000
494,RL,70.0,7931,Reg,NAmes,Norm,1Fam,1Story,1269,CBlock,Y,1269,3,6,1,2,1,308,N,48,155000
117,RL,0.0,11616,Reg,Sawyer,Norm,1Fam,1Story,1092,CBlock,Y,1092,3,6,1,2,1,288,N,47,139000
294,RL,0.0,16659,IR1,NWAmes,PosA,1Fam,2Story,795,CBlock,Y,2263,3,9,1,4,2,539,Y,29,235000
77,RL,0.0,8475,IR1,NAmes,Norm,1Fam,1Story,952,CBlock,Y,952,2,4,0,1,1,283,N,52,135750
49,RM,33.0,4456,Reg,OldTown,Norm,2fmCon,2Story,736,BrkTil,Y,1452,2,8,0,2,0,0,Y,89,113000
862,RL,75.0,11625,Reg,Sawyer,Norm,2fmCon,1Story,1039,PConc,Y,1039,3,6,0,3,2,504,N,45,131500
776,RM,32.0,4500,Reg,Mitchel,Norm,TwnhsE,1Story,1204,PConc,Y,1204,2,5,0,3,2,412,N,11,162000
773,RL,94.0,7819,Reg,Edwards,Norm,1Fam,SLvl,1029,CBlock,Y,1117,3,6,1,2,2,672,N,34,107000
1206,RL,90.0,14684,IR1,SawyerW,Norm,1Fam,1Story,2000,CBlock,Y,2196,3,7,1,2,3,701,Y,19,271900
1006,RL,65.0,8385,Reg,CollgCr,Norm,1Fam,SLvl,985,CBlock,Y,985,3,6,0,2,1,328,N,31,149900
333,RL,85.0,10655,IR1,NridgHt,Norm,1Fam,1Story,2000,PConc,Y,1629,3,7,1,3,3,880,Y,6,284000
577,RL,52.0,6292,Reg,SWISU,Norm,1Fam,1.5Fin,861,BrkTil,Y,1477,3,6,1,3,1,216,Y,81,145000
623,RL,71.0,7064,Reg,Sawyer,Norm,1Fam,1Story,980,CBlock,Y,980,3,6,0,1,2,484,N,32,135000
565,RL,0.0,13346,IR1,NoRidge,Norm,1Fam,2Story,1095,PConc,Y,2295,4,9,1,4,2,590,Y,14,268000
1013,RL,55.0,10592,Reg,Crawfor,Norm,1Fam,2Story,602,PConc,Y,1502,3,7,2,2,1,180,Y,84,165000
1424,RL,0.0,19690,IR1,Edwards,Norm,1Fam,SLvl,697,CBlock,Y,2201,4,8,1,2,2,432,N,40,274970
410,FV,85.0,10800,Reg,Somerst,Norm,1Fam,2Story,1034,PConc,Y,2078,3,8,1,4,3,836,Y,1,339750
637,RM,51.0,6120,Reg,BrkSide,Norm,1Fam,1Story,264,BrkTil,N,800,1,4,1,1,0,0,Y,73,60000
1452,RL,78.0,9262,Reg,Somerst,Norm,1Fam,1Story,1573,PConc,Y,1578,3,7,1,2,3,840,Y,1,287090
1438,RL,96.0,12444,Reg,NridgHt,Norm,1Fam,1Story,1932,PConc,Y,1932,2,7,1,3,3,774,N,0,394617
1230,RL,70.0,7910,Reg,NAmes,Norm,1Fam,SLvl,1075,CBlock,Y,1507,4,7,0,2,1,404,N,48,127000
289,RL,0.0,9819,IR1,Sawyer,Norm,1Fam,1Story,882,CBlock,Y,900,3,5,0,1,1,280,N,43,122000
995,RL,96.0,12456,Reg,NridgHt,Norm,1Fam,1Story,1700,PConc,Y,1718,3,7,1,3,3,786,Y,3,337500
631,RM,50.0,9000,Reg,OldTown,Artery,1Fam,2Story,636,BrkTil,Y,1750,3,8,0,1,1,240,Y,100,124000
525,RL,95.0,11787,IR1,NoRidge,Norm,1Fam,2Story,1379,PConc,Y,2398,3,8,1,4,3,834,Y,11,315750
158,RL,92.0,12003,Reg,Timber,Norm,1Fam,2Story,774,PConc,Y,1968,4,8,1,3,3,680,Y,1,269500
338,RL,70.0,9135,Reg,CollgCr,Norm,1Fam,1Story,1536,PConc,Y,1536,3,7,0,3,2,532,Y,6,214000
1381,RL,45.0,8212,Reg,Edwards,Norm,1Fam,1Story,864,BrkTil,N,864,2,5,0,2,1,200,Y,96,58500
497,RL,0.0,12692,IR1,NoRidge,Norm,1Fam,1Story,2000,PConc,Y,3000,4,10,1,4,2,546,Y,15,430000
47,RL,48.0,12822,IR1,Mitchel,Norm,1Fam,1.5Fin,1434,PConc,Y,2149,1,6,1,3,2,670,N,6,239686
748,RM,65.0,11700,IR1,OldTown,Norm,1Fam,2Story,1240,Stone,N,2640,4,8,1,2,4,864,Y,100,265979
136,RL,80.0,10400,Reg,NWAmes,Norm,1Fam,1Story,1304,PConc,Y,1682,3,7,1,2,2,530,N,38,174000
754,RL,80.0,10240,Reg,NridgHt,Norm,1Fam,2Story,1030,PConc,Y,2098,3,8,1,3,3,878,N,1,275500
463,RL,60.0,8281,IR1,Sawyer,Norm,1Fam,1Story,864,CBlock,Y,864,3,5,1,1,1,360,N,44,62383
954,RL,0.0,11075,IR1,Mitchel,Norm,1Fam,2Story,784,CBlock,Y,1968,4,7,1,4,2,530,N,39,172000
863,RL,81.0,9672,Reg,SawyerW,Norm,1Fam,1Story,1040,PConc,Y,1097,3,6,0,2,2,480,Y,26,152000
440,RL,67.0,12354,Reg,Edwards,Norm,1Fam,1.5Fin,684,BrkTil,Y,1196,3,7,0,1,2,528,Y,89,110000
178,RL,0.0,13650,Reg,Sawyer,Norm,1Fam,1.5Fin,1052,CBlock,Y,1920,4,8,1,3,2,451,N,48,172500
571,RL,74.0,13101,IR1,NAmes,Norm,Duplex,1Story,1728,CBlock,Y,1728,5,10,0,2,2,576,N,43,142600
1279,RL,75.0,9473,Reg,CollgCr,Norm,1Fam,2Story,1128,PConc,Y,2031,3,7,1,4,2,577,N,6,237000
425,RL,72.0,9000,Reg,NAmes,Norm,1Fam,1Story,1196,CBlock,Y,1196,2,6,1,2,1,297,N,52,139000
326,RM,50.0,5000,Reg,IDOTRR,RRAe,1Fam,1.5Unf,720,CBlock,N,803,2,5,0,1,2,360,Y,66,87000
644,RL,80.0,10793,Reg,NWAmes,RRAn,1Fam,2Story,780,CBlock,Y,1620,4,7,0,3,2,462,N,38,152000
665,RL,49.0,20896,IR2,Somerst,RRAn,1Fam,1Story,2000,PConc,Y,2097,1,8,1,3,3,1000,Y,1,423000
351,RL,68.0,7820,IR1,NridgHt,Norm,TwnhsE,1Story,1869,PConc,Y,1869,2,6,1,2,2,617,N,0,318061
448,RL,0.0,11214,IR1,Gilbert,Norm,1Fam,2Story,930,PConc,Y,1886,4,10,1,3,2,431,Y,8,199900
917,C (all),50.0,9000,Reg,IDOTRR,Norm,1Fam,1Story,480,CBlock,N,480,1,4,0,1,1,308,Y,57,35311
18,RL,72.0,10791,Reg,Sawyer,Norm,Duplex,1Story,0,Slab,Y,1296,2,6,0,2,2,516,N,39,90000
1333,RL,67.0,8877,Reg,Edwards,Norm,1Fam,1Story,816,CBlock,Y,816,2,3,1,2,1,288,Y,71,100000
1100,RL,82.0,11880,IR1,NWAmes,RRAn,1Fam,1Story,1271,CBlock,Y,1601,3,7,1,2,2,478,N,31,157000
1434,RL,93.0,10261,IR1,Gilbert,Norm,1Fam,2Story,936,PConc,Y,1792,3,8,1,4,2,451,N,8,186500
1033,RL,0.0,14541,IR1,NoRidge,Norm,1Fam,2Story,1338,PConc,Y,2520,5,10,1,4,3,796,N,13,310000
947,RL,70.0,8163,Reg,NAmes,Norm,1Fam,SLvl,1144,CBlock,Y,1144,3,6,1,2,1,796,N,47,143000
1361,RL,51.0,9842,Reg,SWISU,Feedr,1Fam,2Story,612,BrkTil,Y,2601,4,8,0,4,2,621,Y,87,189000
346,RL,65.0,6435,Reg,BrkSide,RRAn,1Fam,1.5Fin,972,BrkTil,Y,1577,3,6,1,1,1,312,Y,67,140200
476,RL,80.0,8480,Reg,Sawyer,Norm,1Fam,1Story,970,CBlock,Y,970,2,5,0,2,2,624,N,44,132500
314,RL,150.0,30000,IR3,Timber,Norm,1Fam,1Story,2000,CBlock,Y,2036,3,8,2,4,2,513,N,44,375000
755,RL,61.0,7930,Reg,NAmes,Norm,1Fam,1Story,1026,CBlock,Y,1026,3,5,0,2,2,440,Y,40,156000
1124,RL,50.0,9405,Reg,Edwards,Norm,1Fam,1Story,698,CBlock,Y,698,2,4,0,2,0,0,Y,62,118000
452,RL,62.0,30000,IR1,ClearCr,Norm,1Fam,1Story,1533,CBlock,Y,1533,2,5,2,3,2,576,N,31,280000
171,RM,0.0,12358,IR1,OldTown,Feedr,1Fam,1.5Fin,720,CBlock,Y,1382,2,7,0,2,2,660,Y,66,128500
700,FV,59.0,4282,IR2,Somerst,Norm,TwnhsE,1Story,1391,PConc,Y,1391,2,5,0,2,2,530,N,4,196000
1459,RL,68.0,9717,Reg,NAmes,Norm,1Fam,1Story,1078,CBlock,Y,1078,2,5,0,2,1,240,Y,60,142125
134,RL,0.0,6853,IR1,Timber,Norm,1Fam,1Story,1267,PConc,Y,1296,2,6,0,3,2,471,Y,8,220000
814,RL,75.0,9750,Reg,NAmes,Norm,1Fam,1Story,1442,CBlock,Y,1442,4,7,0,2,1,301,N,49,157900
1235,RH,55.0,8525,Reg,SWISU,Norm,1Fam,2Story,940,PConc,N,1964,4,7,0,2,0,0,Y,97,130000
1166,RL,79.0,9541,IR1,NridgHt,Norm,1Fam,1Story,1502,PConc,Y,1502,3,7,0,2,2,644,N,0,233170
831,RL,80.0,11900,IR1,NAmes,Norm,1Fam,1Story,1392,CBlock,Y,1392,3,6,2,3,2,458,N,51,166000
79,RL,72.0,10778,Reg,Sawyer,Norm,Duplex,1Story,1768,CBlock,N,1768,4,8,0,2,0,0,N,42,136500
1288,RL,0.0,30000,IR1,ClearCr,Norm,1Fam,1Story,1624,CBlock,Y,1582,4,7,0,3,2,390,N,42,190000
347,RL,0.0,12772,IR1,NAmes,Norm,1Fam,1Story,958,CBlock,Y,958,2,5,0,1,1,301,Y,47,151500
397,RL,60.0,7200,Reg,CollgCr,Norm,1Fam,1Story,894,CBlock,Y,894,2,6,0,1,2,600,N,37,123000
1194,RM,0.0,4500,Reg,Mitchel,Norm,TwnhsE,1Story,1224,PConc,Y,1224,2,5,0,3,2,402,N,10,165000
390,RL,96.0,12474,Reg,NridgHt,Norm,1Fam,2Story,1682,PConc,Y,2332,3,9,1,4,3,846,Y,1,426000
386,RL,43.0,3182,Reg,Blmngtn,Norm,TwnhsE,1Story,1256,PConc,Y,1269,2,6,1,2,2,430,Y,6,192000
1348,RL,93.0,15306,IR1,Timber,Norm,1Fam,1Story,1732,PConc,Y,1776,3,7,1,3,3,712,Y,1,283463
120,RL,65.0,8461,Reg,CollgCr,Norm,1Fam,2Story,728,PConc,Y,1456,3,8,1,3,2,390,Y,1,163990
1104,RL,79.0,8910,Reg,NAmes,Norm,1Fam,1Story,655,CBlock,Y,1194,3,6,1,2,2,539,N,47,159500
1114,RL,66.0,8923,Reg,NAmes,Norm,1Fam,1Story,1008,CBlock,Y,1008,2,6,0,2,1,240,Y,54,134500
230,RL,43.0,3182,Reg,Blmngtn,Norm,TwnhsE,1Story,1373,PConc,Y,1555,2,7,1,2,2,430,Y,4,192500
1236,RL,96.0,13132,Reg,Crawfor,Norm,1Fam,2Story,747,BrkTil,Y,1784,4,9,0,2,1,180,Y,92,138887
22,RM,57.0,7449,Reg,IDOTRR,Norm,1Fam,1.5Unf,637,PConc,Y,1108,3,6,1,1,1,280,Y,77,139400
1380,RL,73.0,9735,Reg,Timber,Norm,1Fam,SLvl,384,PConc,Y,1394,3,7,0,3,2,400,Y,2,167500
767,RL,80.0,10421,Reg,NWAmes,Norm,1Fam,2Story,980,CBlock,Y,1714,3,7,1,3,2,496,N,22,196500
393,RL,0.0,8339,IR1,NAmes,Norm,1Fam,1Story,0,Slab,Y,882,3,5,0,1,1,294,N,48,106500
251,RL,55.0,5350,IR1,BrkSide,Norm,1Fam,1Story,728,CBlock,Y,1306,3,6,0,1,0,0,Y,70,76500
244,RL,75.0,10762,Reg,SawyerW,Norm,TwnhsE,2Story,626,CBlock,Y,1217,3,6,1,2,1,288,N,29,120000
1080,RL,65.0,8775,Reg,CollgCr,Norm,1Fam,1Story,990,PConc,Y,990,3,5,0,1,1,299,N,13,126000
36,RL,108.0,13418,Reg,NridgHt,Norm,1Fam,2Story,1117,PConc,Y,2452,4,9,1,4,3,691,Y,2,309000
594,RM,0.0,4435,Reg,CollgCr,Norm,TwnhsE,1Story,848,PConc,Y,848,1,4,0,2,2,420,N,6,140000
672,RH,54.0,6629,Reg,Edwards,Artery,1Fam,2Story,672,BrkTil,N,1369,3,6,0,3,1,300,Y,84,103600
508,FV,75.0,7862,IR1,Somerst,Norm,1Fam,1Story,1218,PConc,Y,1218,2,4,0,2,2,676,N,0,208300
1441,RL,79.0,11526,IR1,Crawfor,Norm,1Fam,2.5Fin,588,BrkTil,Y,2555,3,10,1,2,2,672,Y,86,191000
1090,FV,37.0,3316,IR1,Somerst,Norm,TwnhsE,1Story,1247,PConc,Y,1247,1,4,1,3,2,550,N,1,197000
962,RL,0.0,12227,IR1,NWAmes,PosN,1Fam,2Story,1330,CBlock,Y,2872,4,10,1,4,2,619,Y,31,272000
1182,RM,64.0,5587,IR1,Crawfor,Norm,TwnhsE,1Story,1600,PConc,Y,1652,2,5,1,4,2,482,N,0,392500
110,RL,105.0,11751,IR1,NWAmes,Norm,1Fam,1Story,1844,CBlock,Y,1844,3,7,1,2,2,546,N,33,190000
938,RL,75.0,9675,Reg,Somerst,Norm,1Fam,2Story,1113,PConc,Y,1971,3,8,1,3,2,689,N,4,253000
380,RL,60.0,8123,IR1,Gilbert,RRAn,1Fam,2Story,982,PConc,Y,1800,3,7,1,3,2,463,N,9,179000
870,RL,80.0,9938,Reg,SawyerW,Norm,1Fam,2Story,1050,PConc,Y,1949,3,8,1,4,2,574,Y,17,236000
615,RM,21.0,1491,Reg,MeadowV,Norm,TwnhsE,SFoyer,630,CBlock,Y,630,1,3,0,2,0,0,N,38,75500
605,RL,88.0,12803,IR1,CollgCr,Norm,1Fam,1Story,1494,PConc,Y,1494,3,6,1,3,2,530,N,6,221000
969,RM,50.0,5925,Reg,OldTown,Norm,1Fam,1.5Fin,600,BrkTil,N,968,2,6,0,1,0,0,Y,99,37900
1312,RL,68.0,8814,Reg,CollgCr,Norm,1Fam,1Story,1274,PConc,Y,1274,3,6,0,3,2,508,Y,2,203000
628,RL,80.0,9600,Reg,NAmes,Norm,1Fam,SLvl,1156,CBlock,Y,1520,3,7,2,2,1,364,Y,55,153000
797,RL,71.0,8197,Reg,Sawyer,Norm,1Fam,1Story,660,CBlock,Y,1285,3,7,1,2,2,528,N,30,143500
903,RL,63.0,7875,Reg,Gilbert,Norm,1Fam,2Story,783,PConc,Y,1509,3,8,1,3,2,393,N,3,180000
661,RL,0.0,12384,Reg,NWAmes,Norm,1Fam,2Story,793,CBlock,Y,1935,3,7,1,3,2,550,N,31,197900
583,RL,81.0,11841,Reg,Edwards,Norm,Duplex,SFoyer,816,CBlock,Y,816,3,5,0,2,0,0,N,17,118500
937,RL,67.0,10083,Reg,SawyerW,Norm,1Fam,1Story,1176,PConc,Y,1200,2,5,0,3,2,555,N,6,184900
724,RL,60.0,8172,Reg,Edwards,Norm,1Fam,1.5Fin,941,PConc,Y,1470,4,7,0,2,1,548,Y,54,135000
172,RL,141.0,30000,IR1,NAmes,Norm,1Fam,1Story,1080,CBlock,Y,1656,3,7,2,2,2,528,N,50,215000
678,RL,52.0,9022,Reg,OldTown,Norm,1Fam,1Story,768,BrkTil,Y,792,2,5,0,1,1,240,Y,85,109500
239,RL,93.0,12030,Reg,NridgHt,Norm,1Fam,1Story,1694,PConc,Y,1694,3,7,0,2,3,818,N,0,318000
701,RL,85.0,14331,Reg,Timber,Norm,1Fam,1Story,1800,PConc,Y,1800,3,7,1,3,3,765,N,4,312500
1063,RM,85.0,13600,Reg,OldTown,Norm,2fmCon,2Story,662,BrkTil,N,2337,5,10,0,2,2,560,Y,100,90000
1223,RL,78.0,10496,Reg,NAmes,Artery,1Fam,1.5Fin,1040,CBlock,Y,1846,3,7,1,2,1,315,Y,58,143000
857,RL,0.0,10970,IR1,CollgCr,Norm,1Fam,SLvl,940,CBlock,Y,1026,3,5,0,2,2,576,N,30,147000
710,RL,0.0,7162,IR1,Sawyer,Norm,1Fam,1Story,876,PConc,Y,904,3,6,0,1,1,408,N,42,109900
1435,RL,80.0,17400,Reg,Mitchel,Norm,1Fam,1Story,1126,CBlock,Y,1126,3,5,1,3,2,484,N,29,160000
322,RL,99.0,12099,IR1,NridgHt,Norm,1Fam,2Story,1136,PConc,Y,2468,4,10,1,4,3,872,N,3,354000
121,RL,0.0,21453,IR1,ClearCr,Norm,1Fam,SLvl,938,CBlock,Y,988,1,4,2,2,2,540,N,37,180000
1296,RL,70.0,8400,Reg,NAmes,Feedr,1Fam,1Story,1052,CBlock,Y,1052,3,5,0,3,1,288,N,38,138500
156,RL,60.0,9600,Reg,Edwards,Artery,1Fam,1.5Fin,572,BrkTil,N,1096,2,5,0,1,0,0,Y,84,79000
1239,RL,63.0,13072,Reg,SawyerW,RRAe,1Fam,1Story,1141,PConc,Y,1141,3,6,0,2,2,484,N,1,142500
625,RL,80.0,10400,Reg,NWAmes,Norm,1Fam,2Story,732,CBlock,Y,1790,4,8,1,4,2,484,N,34,165150
139,RL,73.0,9066,IR1,CollgCr,Norm,1Fam,2Story,1004,PConc,Y,1852,3,7,2,3,3,660,Y,9,230000
126,RM,60.0,6780,Reg,IDOTRR,Norm,2fmCon,1.5Fin,520,CBlock,N,754,2,5,0,2,0,0,Y,71,84500
457,RM,34.0,4571,Reg,OldTown,Norm,1Fam,2Story,624,BrkTil,N,1344,4,7,0,1,3,513,Y,92,98000
67,RL,0.0,19900,Reg,NAmes,PosA,1Fam,1Story,1947,CBlock,Y,2207,3,7,1,3,2,576,Y,40,180000
849,RL,75.0,30000,IR2,ClearCr,Norm,1Fam,1.5Fin,907,BrkTil,Y,2358,5,10,1,3,2,360,Y,100,240000
746,RL,0.0,8963,IR1,NWAmes,Norm,1Fam,2Story,1142,CBlock,Y,2715,4,10,2,4,2,831,Y,32,299800
1057,RL,43.0,7052,IR1,NridgHt,Norm,TwnhsE,1Story,1364,PConc,Y,1364,2,6,1,3,2,484,N,1,185850
781,RL,63.0,7875,Reg,Gilbert,Norm,1Fam,1Story,1237,PConc,Y,1253,3,6,1,2,2,402,Y,12,176000
1287,RL,0.0,9790,Reg,NWAmes,Feedr,1Fam,1Story,1328,CBlock,Y,1328,3,6,2,3,2,528,N,47,143000
627,RL,0.0,12342,IR1,NAmes,Norm,1Fam,1Story,978,CBlock,Y,1422,3,6,1,1,1,286,Y,47,139900
606,RL,85.0,13600,Reg,NAmes,Norm,1Fam,2Story,768,CBlock,Y,1986,3,7,2,3,2,486,Y,44,205000
1444,RL,0.0,8854,Reg,BrkSide,Norm,1Fam,1.5Unf,952,BrkTil,N,952,2,4,1,1,1,192,Y,93,121000
1210,RL,85.0,10182,IR1,Somerst,RRNn,1Fam,1Story,1660,PConc,Y,1660,3,8,1,3,2,500,N,0,290000
179,RL,63.0,17423,IR1,StoneBr,Norm,1Fam,1Story,2000,PConc,Y,2234,1,9,1,3,3,1000,Y,1,501837
1377,RL,52.0,6292,Reg,SWISU,Norm,1Fam,1Story,768,BrkTil,N,790,2,4,0,1,1,160,Y,78,91000
416,RL,73.0,8899,IR1,Gilbert,Norm,1Fam,1Story,1340,PConc,Y,1340,3,6,0,2,2,396,N,0,181134
101,RL,0.0,10603,IR1,NWAmes,Norm,1Fam,1Story,1610,PConc,Y,1610,3,6,2,3,2,480,Y,33,205000
1231,RL,0.0,18890,IR1,Sawyer,Feedr,Duplex,1.5Fin,1361,CBlock,Y,2620,4,10,1,4,2,600,N,30,190000
220,RL,43.0,3010,Reg,Blmngtn,Norm,TwnhsE,1Story,1248,PConc,Y,1248,2,5,0,2,2,438,Y,1,167240
742,RL,65.0,6768,IR1,Sawyer,Feedr,1Fam,1Story,912,CBlock,Y,912,3,5,0,3,1,288,Y,47,142000
335,RL,59.0,9042,IR1,Gilbert,Norm,1Fam,2Story,943,PConc,Y,1638,3,7,2,4,2,472,N,10,192000
1191,RL,0.0,30000,Reg,Mitchel,Norm,2fmCon,1Story,1249,CBlock,Y,1622,3,7,1,2,4,1000,Y,46,168000
115,RL,61.0,7259,IR1,Crawfor,Norm,1Fam,2Story,1028,CBlock,Y,2320,3,9,1,4,1,180,Y,62,259500
835,RL,75.0,7875,Reg,NAmes,Norm,1Fam,1Story,1144,CBlock,Y,1144,3,6,0,2,2,456,N,47,139950
682,RH,55.0,4500,IR2,SWISU,Norm,1Fam,1.5Fin,793,BrkTil,Y,1520,3,6,0,1,1,281,Y,77,159434
834,RL,100.0,10004,Reg,NAmes,Norm,1Fam,1Story,1516,CBlock,Y,1516,3,6,0,2,2,472,N,45,167000
221,RL,73.0,8990,IR1,CollgCr,Norm,1Fam,1Story,1498,PConc,Y,1498,2,5,0,2,2,675,N,0,204900
392,RL,71.0,12209,IR1,Mitchel,Norm,1Fam,2Story,804,PConc,Y,1961,3,7,1,4,2,560,Y,8,215000
1345,RL,85.0,11103,IR1,CollgCr,Norm,1Fam,2Story,728,PConc,Y,1456,3,8,1,3,2,440,N,1,155835
940,RL,0.0,24090,Reg,ClearCr,Norm,1Fam,2Story,1032,CBlock,Y,2403,4,10,2,2,1,349,Y,70,244400
310,RL,90.0,12378,IR1,NridgHt,Norm,1Fam,1Story,1896,PConc,Y,1944,3,8,2,3,3,708,Y,3,360000
1307,RL,48.0,6955,IR1,NridgHt,Norm,TwnhsE,1Story,1368,PConc,Y,1368,2,6,1,2,2,474,Y,1,202500
1367,RL,68.0,9179,IR1,CollgCr,Norm,1Fam,2Story,873,PConc,Y,1790,3,7,0,4,2,588,N,9,193000
528,RL,67.0,14948,IR1,NridgHt,Norm,1Fam,2Story,1452,PConc,Y,2713,3,10,1,4,3,858,N,0,446261
1011,RL,115.0,21286,Reg,Sawyer,Norm,1Fam,1.5Fin,720,CBlock,Y,1271,4,7,1,2,1,312,Y,60,135000
246,RL,80.0,10400,Reg,NWAmes,Norm,1Fam,1Story,1845,CBlock,Y,1872,3,6,1,3,2,604,N,18,241500
686,RL,0.0,5062,IR1,StoneBr,Norm,TwnhsE,2Story,1190,CBlock,Y,2090,3,6,1,3,2,577,N,23,207500
519,RL,0.0,9531,IR1,CollgCr,Norm,1Fam,2Story,794,PConc,Y,1796,3,7,0,4,2,546,N,9,211000
1051,RL,73.0,8993,IR1,Gilbert,Norm,1Fam,1Story,1302,PConc,Y,1302,3,6,0,2,2,436,N,0,176485
1045,RL,80.0,9600,Reg,NWAmes,PosN,1Fam,1Story,2000,PConc,Y,2524,4,9,1,4,2,542,N,28,278000
1371,RL,90.0,5400,Reg,OldTown,Artery,1Fam,1.5Fin,840,PConc,Y,1374,2,6,0,1,1,338,Y,89,105000
972,RL,36.0,2268,Reg,NridgHt,Norm,Twnhs,2Story,764,PConc,Y,1626,2,6,0,2,2,474,Y,6,173000
395,RL,60.0,10134,Reg,OldTown,Norm,1Fam,1.5Fin,735,CBlock,Y,1034,2,5,0,1,1,240,Y,67,109000
641,RL,62.0,12677,IR1,NridgHt,Norm,TwnhsE,1Story,1518,PConc,Y,1518,1,6,1,2,2,588,Y,5,274000
105,RM,0.0,7758,Reg,IDOTRR,Norm,1Fam,1.5Fin,1040,PConc,Y,1818,4,7,2,2,1,240,Y,76,169500
816,RL,48.0,12137,IR2,CollgCr,Norm,1Fam,1Story,1649,PConc,Y,1661,3,6,0,2,2,598,N,12,224900
1060,RL,0.0,11275,IR1,Crawfor,Norm,1Fam,1.5Fin,854,CBlock,Y,1991,3,7,1,2,2,432,Y,75,220000
1150,RM,50.0,9000,Reg,OldTown,Artery,1Fam,2Story,650,PConc,Y,1482,3,7,0,2,2,324,Y,89,143000
721,RL,0.0,6563,IR1,StoneBr,Norm,1Fam,1Story,1742,PConc,Y,1742,2,5,1,3,2,564,N,21,275000
815,RL,45.0,8248,Reg,Edwards,Norm,1Fam,1.5Fin,686,BrkTil,Y,1250,3,7,0,3,1,280,Y,88,116000
52,RM,52.0,6240,Reg,BrkSide,Norm,1Fam,1.5Fin,816,PConc,Y,1176,3,6,1,1,2,528,Y,72,114500
603,RL,80.0,10041,IR1,SawyerW,Norm,1Fam,2Story,908,PConc,Y,1915,3,8,1,4,2,506,N,14,220000
355,RL,60.0,8400,Reg,SWISU,Norm,1Fam,1.5Fin,940,CBlock,Y,1595,2,6,2,1,1,240,Y,66,140000
1372,RL,80.0,9600,Reg,NAmes,Norm,1Fam,SLvl,992,CBlock,Y,1661,3,8,1,2,1,377,Y,53,165500
461,FV,75.0,8004,IR1,Somerst,RRAn,1Fam,2Story,832,PConc,Y,1935,3,8,0,4,2,552,N,0,263435
23,RL,75.0,9742,Reg,CollgCr,Norm,1Fam,1Story,1777,PConc,Y,1795,3,7,1,2,2,534,N,6,230000
375,RL,65.0,8200,Reg,CollgCr,Norm,1Fam,2Story,847,PConc,Y,1928,4,8,1,3,2,434,Y,4,219500
539,RL,0.0,11553,IR1,Sawyer,Norm,1Fam,1Story,1051,CBlock,Y,1159,3,7,1,2,1,336,N,38,158000
1161,RL,24.0,2280,Reg,NPkVill,Norm,Twnhs,2Story,855,CBlock,Y,1456,3,7,1,3,2,440,N,32,146000
219,RL,0.0,15660,IR1,Crawfor,Norm,1Fam,1.5Fin,798,CBlock,Y,1954,3,8,2,3,2,431,Y,69,311500
586,RL,88.0,11443,Reg,Timber,Norm,1Fam,1Story,1868,PConc,Y,2028,2,7,2,3,3,880,Y,1,369900
1025,RL,0.0,15498,IR1,Timber,Norm,1Fam,1Story,1565,CBlock,Y,2898,2,10,1,3,2,665,N,32,287000
1366,FV,0.0,7500,Reg,Somerst,Norm,1Fam,2Story,814,PConc,Y,1674,3,7,0,4,2,663,N,10,216000
1132,RL,63.0,10712,Reg,Mitchel,Norm,1Fam,1Story,974,PConc,Y,974,3,5,0,1,0,0,Y,16,93500
1055,RL,90.0,11367,Reg,CollgCr,Norm,1Fam,2Story,1065,PConc,Y,1989,3,7,1,4,2,586,N,4,255000
415,RL,59.0,11228,IR2,SawyerW,Norm,1Fam,2Story,1080,PConc,Y,2097,3,9,1,4,3,678,N,15,228000
206,RL,99.0,11851,Reg,Gilbert,Norm,1Fam,1Story,1424,PConc,Y,1442,3,5,0,2,2,500,N,19,180500
